year,category,brand,model,cc,fuel,cbu_ckd,country,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sales_volume,country_clean,fuel_clean,brand_clean,model_clean,sales_volume_reported,volume_mismatch_flag,assembly_clean,category_clean,brand_verified
2025,4X2,Polytron,All New Ertiga Cr Hybrid At,1462.0,HYBRID,CKD,INA,0,0,0,0,0,0,0,81,0,0,0,0,81,Indonesia,HYBRID,POLYTRON,All New Ertiga Cr Hybrid At,2754,True,CKD,4X2,False
2025,4X2,Polytron,All New Ertiga Cr Hybrid 2Tone Mt,1462.0,HYBRID,CKD,INA,0,5,13,0,0,0,0,2,0,0,0,0,20,Indonesia,HYBRID,POLYTRON,All New Ertiga Cr Hybrid 2Tone Mt,1668,True,CKD,4X2,False
2025,4X2,Polytron,All New Ertiga Cr Hybrid 2Tone At,1462.0,G,CKD,INA,2,0,0,0,0,0,0,0,0,0,0,0,2,Indonesia,G,POLYTRON,All New Ertiga Cr Hybrid 2Tone At,5275,True,CKD,4X2,False
2025,4X2,Polytron,Xl 7 Zeta MT,1462.0,G,CKD,INA,28,0,0,0,0,101,65,0,0,91,89,273,647,Indonesia,G,POLYTRON,Xl 7 Zeta MT,433,True,CKD,4X2,False
2025,4X2,Polytron,XL-7 Zeta AT,1462.0,HYBRID,CKD,INA,0,0,0,0,0,124,111,0,0,170,130,410,945,Indonesia,HYBRID,POLYTRON,XL-7 Zeta AT,1139,True,CKD,4X2,False
2025,4X2,Polytron,XL-7 Beta Hybrid MT,1462.0,HYBRID,CKD,INA,0,0,0,0,0,46,38,0,0,62,39,122,307,Indonesia,HYBRID,POLYTRON,XL-7 Beta Hybrid MT,17,True,CKD,4X2,False
2025,4X2,Polytron,XL-7 Beta Hybrid AT,1462.0,HYBRID,CKD,INA,0,0,242,155,209,180,142,0,106,251,217,551,2053,Indonesia,HYBRID,POLYTRON,XL-7 Beta Hybrid AT,281,True,CKD,4X2,False
2025,4X2,Polytron,XL-7 Alpha Hybrid MT,1462.0,HYBRID,CKD,INA,0,5,24,1001,11,11,10,0,38,14,26,13,1153,Indonesia,HYBRID,POLYTRON,XL-7 Alpha Hybrid MT,0,True,CKD,4X2,False
2025,4X2,Polytron,XL-7 Alpha Hybrid AT,1462.0,HYBRID,CKD,INA,0,2,22,5,11,56,42,0,3,21,37,133,332,Indonesia,HYBRID,POLYTRON,XL-7 Alpha Hybrid AT,429,True,CKD,4X2,False
2025,4X2,Polytron,XL-7 Alapha Kuro Hybrid At,1462.0,HYBRID,CKD,INA,12,0,0,0,0,0,0,0,2,116,71,171,372,Indonesia,HYBRID,POLYTRON,XL-7 Alapha Kuro Hybrid At,227,True,CKD,4X2,False
2025,4X2,Polytron,XL-7 Alapha Kuro Hybrid 2Tone At,1490.0,G,CBU,INA,6,0,0,0,0,0,0,0,7,157,116,287,573,Indonesia,G,POLYTRON,XL-7 Alapha Kuro Hybrid 2Tone At,478,True,CBU,4X2,False
2025,4X2,Polytron,New Baleno,1490.0,G,CBU,INA,0,0,0,0,0,0,0,110,0,0,0,0,110,Indonesia,G,POLYTRON,New Baleno,28,True,CBU,4X2,False
2025,4X2,Polytron,New Baleno AT,1495.0,G,CKD,India,0,0,0,0,0,0,0,18,0,0,0,0,18,India,G,POLYTRON,New Baleno AT,75,True,CKD,4X2,False
2025,4X2,Polytron,APV GE,1495.0,G,CKD,India,0,0,0,0,0,67,70,4,13,53,85,176,468,India,G,POLYTRON,APV GE,69,True,CKD,4X2,False
2025,4X2,Polytron,APV GL,1495.0,G,CKD,INA,0,0,0,0,0,49,46,3,63,130,29,25,345,Indonesia,G,POLYTRON,APV GL,291,True,CKD,4X2,False
2025,4X2,Polytron,APV GX,1495.0,G,CKD,INA,0,0,0,0,0,55,51,4,15,83,64,64,336,Indonesia,G,POLYTRON,APV GX,1444,True,CKD,4X2,False
2025,4X2,Polytron,APV SGX,1462.0,HYBRID,CBU,INA,0,29848,32650,21943,26147,38,8,0,26019,32,14,0,136699,Indonesia,HYBRID,POLYTRON,APV SGX,2184,True,CBU,4X2,False
2025,4X2,Polytron,Grand Vitara GL AT,1462.0,HYBRID,CBU,INA,0,53862,86512,108455,134602,0,0,21,242054,0,0,0,625506,Indonesia,HYBRID,POLYTRON,Grand Vitara GL AT,683,True,CBU,4X2,False
2025,4X2,TOYOTA,Kona EV Prim e Extended,,BEV,CKD,INA,0,0,0,0,5,0,0,0,0,1,0,0,6,Indonesia,BEV,TOYOTA,Kona EV Prim e Extended,504,True,CKD,4X2,False
2025,4X2,VINFAST,AION Y Plus Exclusive - - 4535 x 1870 x 1650 5,,-,,,13,445,458,162,242,0,0,0,59,0,0,7,1386,,UNKNOWN,VINFAST,AION Y Plus Exclusive - - 4535 x 1870 x 1650 5,232,True,TIDAK DIKETAHUI,4X2,False
2025,4X2,VINFAST,Tiggo 7 Comfort,1500.0,G,CKD,INA,1,13,15,20,22,2,0,1,18,0,0,0,92,Indonesia,G,VINFAST,Tiggo 7 Comfort,4,True,CKD,4X2,False
2025,4X2,VINFAST,Gt,1500.0,G,CKD,INA,11,69,73,54,70,1,0,2,45,0,0,0,325,Indonesia,G,VINFAST,Gt,60,True,CKD,4X2,False
2025,4X2,VINFAST,OMDA 5 Z (Facelift),1500.0,G,CKD,INA,85,118,85,43,39,33,12,1,17,4,4,0,441,Indonesia,G,VINFAST,OMDA 5 Z (Facelift),45,True,CKD,4X2,False
2025,4X2,VINFAST,OMDA 5 RZ (Facelift),1500.0,G,CKD,INA,107,207,269,205,196,116,146,34,157,49,62,44,1592,Indonesia,G,VINFAST,OMDA 5 RZ (Facelift),60,True,CKD,4X2,False
2025,4X2,VINFAST,Omoda 5 Z,1500.0,BEV,CKD,INA,114,30,18,6,3,0,0,14,1,0,0,0,186,Indonesia,BEV,VINFAST,Omoda 5 Z,558,True,CKD,4X2,False
2025,4X2,VINFAST,OmodaE5 Pure CVT BEV,,-,CKD,INA,184,43,27,1,8,53,25,10,6,18,7,24,406,Indonesia,UNKNOWN,VINFAST,OmodaE5 Pure CVT BEV,84,True,CKD,4X2,False
2025,4X2,VINFAST,Omoda E5,,BEV,CKD,INA,31,0,0,0,0,32,61,30,0,131,97,68,450,Indonesia,BEV,VINFAST,Omoda E5,299,True,CKD,4X2,False
2025,4X2,VINFAST,iCar 03 RWD,,BEV,CKD,INA,57,0,0,0,0,126,155,12,0,103,48,54,555,Indonesia,BEV,VINFAST,iCar 03 RWD,1105,True,CKD,4X2,False
2025,4X2,VINFAST,J6T RWD,,BEV,CKD,INA,0,3,8,1,6,0,0,106,3,0,0,34,161,Indonesia,BEV,VINFAST,J6T RWD,1415,True,CKD,4X2,False
2025,4X2,VINFAST,J6T IWD,1500.0,G,CKD,INA,0,4,3,11,8,0,0,0,5,0,84,142,257,Indonesia,G,VINFAST,J6T IWD,34,True,CKD,4X2,False
2025,4X2,VINFAST,Tiggo 5X Classic,1500.0,G,CKD,INA,138,0,1,0,0,0,1,7,0,2,0,0,149,Indonesia,G,VINFAST,Tiggo 5X Classic,226,True,CKD,4X2,False
2025,4X2,VINFAST,Tiggo 5X Champion,1500.0,G,CKD,INA,2,66,85,81,74,1,0,0,82,0,1,0,392,Indonesia,G,VINFAST,Tiggo 5X Champion,25,True,CKD,4X2,False
2025,4X2,VINFAST,Tiggo Cross Comfort,1500.0,G,CKD,INA,0,95,127,135,116,37,58,0,64,22,16,21,691,Indonesia,G,VINFAST,Tiggo Cross Comfort,112,True,CKD,4X2,False
2025,4X2,VINFAST,Tiggo Cross Premium,1500.0,G,CKD,INA,0,84,62,43,45,345,257,2,20,65,51,46,1020,Indonesia,G,VINFAST,Tiggo Cross Premium,295,True,CKD,4X2,False
2025,4X2,VINFAST,Tiggo Cross Sport,1500.0,G,CKD,INA,0,153,118,83,54,0,16,2,24,48,54,13,565,Indonesia,G,VINFAST,Tiggo Cross Sport,2501,True,CKD,4X2,False
2025,4X2,VINFAST,Tiggo Cross CSH,1500.0,PHEV,CKD,INA,1,13,5,9,2,0,0,0,0,388,330,281,1029,Indonesia,PHEV,VINFAST,Tiggo Cross CSH,153,True,CKD,4X2,False
2025,4X2,VINFAST,Tiggo 8 Csh Fwd,1500.0,PHEV,CBU,INA,6,28,31,19,5,0,0,23,1,0,0,69,182,Indonesia,PHEV,VINFAST,Tiggo 8 Csh Fwd,2041,True,CBU,4X2,False
2025,4X2,VINFAST,Tiggo 8 CSH FWD Premium,1200.0,BEV,CBU,INA,16,2,5,8,4,1102,320,44,2,269,143,420,2335,Indonesia,BEV,VINFAST,Tiggo 8 CSH FWD Premium,69,True,CBU,4X2,False
2025,4X2,VINFAST,New E-C3 All Electric,1200.0,G,CBU,India,135,5,2,0,0,27,38,13,2,32,31,313,598,India,G,VINFAST,New E-C3 All Electric,3273,True,CBU,4X2,False
2025,4X2,VINFAST,All New C3 Aircross SUV,1200.0,G,CBU,India,4,40,86,91,102,45,52,32,94,40,33,35,654,India,G,VINFAST,All New C3 Aircross SUV,659,True,CBU,4X2,False
2025,4X2,VINFAST,New Citroën C3,,BEV,CKD,India,5,59,116,125,119,25,28,2,41,21,41,20,602,India,BEV,VINFAST,New Citroën C3,532,True,CKD,4X2,False
2025,4X2,VINFAST,New Citroën E-C4 Electric,1329.0,G,CKD,India,105,0,0,0,0,0,1,0,3,0,0,0,109,India,G,VINFAST,New Citroën E-C4 Electric,381,True,CKD,4X2,False
2025,4X2,VINFAST,All New Xenia 1.3 X CVT,1329.0,G,CKD,INA,0,0,0,0,0,41,70,4,3,101,130,80,429,Indonesia,G,VINFAST,All New Xenia 1.3 X CVT,1,True,CKD,4X2,False
2025,4X2,VINFAST,All New Xenia 1.3 R MT,1329.0,G,CKD,INA,0,0,0,0,0,50,86,47,2,96,100,25,406,Indonesia,G,VINFAST,All New Xenia 1.3 R MT,1583,True,CKD,4X2,False
2025,4X2,VINFAST,All New Xenia 1.5 R MT,1496.0,G,CBU,INA,0,0,0,0,0,0,0,0,17,0,0,0,17,Indonesia,G,VINFAST,All New Xenia 1.5 R MT,991,True,CBU,4X2,False
2025,4X2,VINFAST,All New Xenia 1.5 R CVT,1329.0,G,CKD,INA,0,0,0,0,0,21,40,5,41,45,40,20,212,Indonesia,G,VINFAST,All New Xenia 1.5 R CVT,1307,True,CKD,4X2,False
2025,4X2,VINFAST,New Sirion R Cvt (Mc 2022),1298.0,G,CKD,Malays ia,0,0,0,0,0,20,20,0,24,21,40,0,125,Malaysia,G,VINFAST,New Sirion R Cvt (Mc 2022),1134,True,CKD,4X2,False
2025,4X2,VINFAST,Gran Max BV 1.3 AC,1500.0,G,CKD,INA,0,0,1,0,0,835,914,23,0,2000,2061,1570,7404,Indonesia,G,VINFAST,Gran Max BV 1.3 AC,16,True,CKD,4X2,False
2025,4X2,VINFAST,Gran Max BV 1.5,1298.0,G,CKD,INA,0,68,79,36,35,192,5,30,17,0,168,165,795,Indonesia,G,VINFAST,Gran Max BV 1.5,506,True,CKD,4X2,False
2025,4X2,VINFAST,Gran Max MB 1.3 HI FF,1298.0,G,CKD,INA,0,117,152,130,110,51,84,22,25,69,53,69,882,Indonesia,G,VINFAST,Gran Max MB 1.3 HI FF,200,True,CKD,4X2,False
2025,4X2,VINFAST,Gran Max MB 1.3 HI,1495.0,G,CKD,INA,95,13,8,5,3,112,223,23,1,228,152,171,1034,Indonesia,G,VINFAST,Gran Max MB 1.3 HI,145,True,CKD,4X2,False
2025,4X2,VINFAST,Gran Max MB 1.5 HI,1495.0,G,CKD,INA,161,20,13,24,15,102,184,0,0,178,120,266,1083,Indonesia,G,VINFAST,Gran Max MB 1.5 HI,13497,True,CKD,4X2,False
2025,4X2,VINFAST,Luxio 1.5 D (New),1495.0,G,CKD,INA,10,0,0,0,0,47,52,0,0,102,95,113,419,Indonesia,G,VINFAST,Luxio 1.5 D (New),632,True,CKD,4X2,False
2025,4X2,VINFAST,Luxio 1.5 X MT (New),1495.0,G,CKD,INA,24,0,0,0,0,92,107,6,0,117,114,215,675,Indonesia,G,VINFAST,Luxio 1.5 X MT (New),645,True,CKD,4X2,False
2025,4X2,VINFAST,Luxio 1.5 X AT (New),1495.0,G,CKD,INA,0,0,0,0,0,72,67,43,11,55,40,42,330,Indonesia,G,VINFAST,Luxio 1.5 X AT (New),1841,True,CKD,4X2,False
2025,4X2,VINFAST,Luxio 1.5 AK MT,1496.0,G,CKD,INA,0,0,0,0,0,4,5,0,19,7,7,7,49,Indonesia,G,VINFAST,Luxio 1.5 AK MT,1452,True,CKD,4X2,False
2025,4X2,VINFAST,All New Terios IDS X MT (MC 2023),1496.0,G,CKD,INA,0,0,0,0,0,594,662,1,48,578,426,319,2628,Indonesia,G,VINFAST,All New Terios IDS X MT (MC 2023),766,True,CKD,4X2,False
2025,4X2,VINFAST,All New Terios IDS X AT (MC 2023),1496.0,G,CKD,INA,0,0,0,0,0,229,256,0,125,284,214,123,1231,Indonesia,G,VINFAST,All New Terios IDS X AT (MC 2023),1308,True,CKD,4X2,False
2025,4X2,VINFAST,All New Terios IDS R MT (MC 2023),1496.0,G,CKD,INA,0,0,0,0,0,196,228,0,64,264,188,101,1041,Indonesia,G,VINFAST,All New Terios IDS R MT (MC 2023),629,True,CKD,4X2,False
2025,4X2,VINFAST,All New Terios IDS Custom MT (MC 2023),1496.0,G,CKD,INA,0,0,0,0,0,45,62,10,0,51,36,12,216,Indonesia,G,VINFAST,All New Terios IDS Custom MT (MC 2023),75,True,CKD,4X2,False
2025,4X2,VINFAST,All New Terios IDS Custom AT (MC 2023),998.0,G,CKD,INA,0,1,0,0,0,49,47,107,0,21,24,12,261,Indonesia,G,VINFAST,All New Terios IDS Custom AT (MC 2023),7557,True,CKD,4X2,False
2025,4X2,VINFAST,Rocky 1.0 R ASA CVT,998.0,G,CKD,INA,0,3,13,1,11,0,1,173,0,0,0,0,202,Indonesia,G,VINFAST,Rocky 1.0 R ASA CVT,2825,True,CKD,4X2,False
2025,4X2,VINFAST,Rocky 1.0 R CVT,998.0,G,CKD,INA,3,3,11,0,0,5,18,76,0,0,0,0,116,Indonesia,G,VINFAST,Rocky 1.0 R CVT,2453,True,CKD,4X2,False
2025,4X2,VINFAST,Rocky 1.0 R MT,1200.0,G,CKD,INA,1,97,60,47,213,0,1,93,2,0,0,0,514,Indonesia,G,VINFAST,Rocky 1.0 R MT,1404,True,CKD,4X2,False
2025,4X2,VINFAST,Rocky 1.2 X MT,1200.0,G,CKD,INA,53,0,0,0,0,14,18,0,0,0,0,0,85,Indonesia,G,VINFAST,Rocky 1.2 X MT,543,True,CKD,4X2,False
2025,4X2,VINFAST,Rocky 1.2 M CVT,1200.0,G,CKD,INA,4,0,0,0,0,0,0,0,0,0,0,0,4,Indonesia,G,VINFAST,Rocky 1.2 M CVT,375,True,CKD,4X2,False
2025,4X2,VINFAST,Rocky 1.0 R ASA CVT,998.0,G,CKD,INA,0,10,3,3,0,0,0,86,7,0,0,0,109,Indonesia,G,VINFAST,Rocky 1.0 R ASA CVT,2,True,CKD,4X2,False
2025,4X2,VINFAST,Rocky 1.0 R CVT,998.0,G,CKD,INA,0,36,48,5,9,0,0,0,34,52,13,5,202,Indonesia,G,VINFAST,Rocky 1.0 R CVT,110,True,CKD,4X2,False
2025,4X2,VINFAST,Rocky 1.2 X CVT,1198.0,G,CKD,INA,0,36,10,12,11,0,0,0,17,265,155,40,546,Indonesia,G,VINFAST,Rocky 1.2 X CVT,2,True,CKD,4X2,False
2025,4X2,VINFAST,Rocky 1.2 X MT,1198.0,HYBRID,CKD,INA,0,0,0,0,0,0,0,318,0,89,76,13,496,Indonesia,HYBRID,VINFAST,Rocky 1.2 X MT,1266,True,CKD,4X2,False
2025,4X2,VINFAST,GLORY I-AUTO,,BEV,CBU,INA,0,0,0,0,0,0,0,44,0,30,0,0,74,Indonesia,BEV,VINFAST,GLORY I-AUTO,400,True,CBU,4X2,False
2025,4X2,VINFAST,GELORA EC35 BLIND VAN (4X2) A/T,,BEV,CKD,INA,30,0,0,1,0,9,2,7,0,7,17,8,81,Indonesia,BEV,VINFAST,GELORA EC35 BLIND VAN (4X2) A/T,12,True,CKD,4X2,False
2025,4X2,VINFAST,GELORA EC36 MINI BUS 1.5 (4X2) A/T,,BEV,CKD,INA,0,2,0,0,0,0,1,32,2,0,1,0,38,Indonesia,BEV,VINFAST,GELORA EC36 MINI BUS 1.5 (4X2) A/T,24,True,CKD,4X2,False
2025,4X2,VINFAST,E502 EV (4X2) A/T,,BEV,CKD,INA,0,3,4,8,3,15,0,1,0,8,5,11,58,Indonesia,BEV,VINFAST,E502 EV (4X2) A/T,0,True,CKD,4X2,False
2025,4X2,VINFAST,E502 EV B (4X2) A/T,,BEV,CBU,INA,0,2,0,0,2,0,0,1,0,7,0,0,12,Indonesia,BEV,VINFAST,E502 EV B (4X2) A/T,75,True,CBU,4X2,False
2025,4X2,VINFAST,3 (E3) L EV (4X2) A/T,1499.0,HYBRID,CKD,INA,1,0,0,0,0,0,0,0,0,0,0,0,1,Indonesia,HYBRID,VINFAST,3 (E3) L EV (4X2) A/T,0,True,CKD,4X2,False
2025,4X2,VOLVO CARS,AION V Luxury - - 4605 x 1854 x 1686 5,,-,,,0,0,0,0,0,0,0,69,0,0,0,1087,1156,,UNKNOWN,VOLVO CARS,AION V Luxury - - 4605 x 1854 x 1686 5,2986,True,TIDAK DIKETAHUI,4X2,False
2025,4X2,WULING,AION UT Premium - - 4.270 x 1.850 x 1.575 5,,-,,,0,9,8,12,18,0,0,637,0,0,0,232,916,,UNKNOWN,WULING,AION UT Premium - - 4.270 x 1.850 x 1.575 5,1087,True,TIDAK DIKETAHUI,4X2,False
2025,4X2,WULING,Kona EV Signature Reguler Two Tone,,BEV,CKD,INA,2,15,11,7,3,2,2,26,27,4,27,24,150,Indonesia,BEV,WULING,Kona EV Signature Reguler Two Tone,0,True,CKD,4X2,False
2025,4X2,WULING,Kona EV Signature Extended,,BEV,CKD,INA,1,0,1,0,1,0,0,8,3,1,9,24,48,Indonesia,BEV,WULING,Kona EV Signature Extended,10,True,CKD,4X2,False
2025,4X2,WULING,Kona EV Signature Extended Two Tone,,BEV,CKD,INA,0,13,3,1,1,1,0,0,14,11,60,60,164,Indonesia,BEV,WULING,Kona EV Signature Extended Two Tone,106,True,CKD,4X2,False
2025,4X2,WULING,Kona EV N Line,,BEV,CKD,INA,1,1,2,2,6,3,0,2,4,1,1,1,24,Indonesia,BEV,WULING,Kona EV N Line,4,True,CKD,4X2,False
2025,4X2,WULING,Kona EV N Line Two Tone,2000.0,G,CKD,INA,3,9,13,6,16,2,25,0,0,0,1,0,75,Indonesia,G,WULING,Kona EV N Line Two Tone,5,True,CKD,4X2,False
2025,4X2,WULING,Tucs on,1600.0,HYBRID,CBU,South Korea,0,0,0,0,0,0,0,1,0,0,1,0,2,South Korea,HYBRID,WULING,Tucs on,345,True,CBU,4X2,False
2025,4X2,WULING,Tucson HEV,2200.0,D,CBU,South Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,South Korea,D,WULING,Tucson HEV,105,True,CBU,4X2,False
2025,4X2,WULING,Santa Fe D2.2 8DCT Signature,2500.0,G,CKD,INA,19,13,2,0,0,0,0,0,0,0,0,0,34,Indonesia,G,WULING,Santa Fe D2.2 8DCT Signature,61,True,CKD,4X2,False
2025,4X2,WULING,Santa Fe G2.5 6AT Style,2500.0,G,CKD,INA,29,17,3,0,1,0,0,0,0,0,0,0,50,Indonesia,G,WULING,Santa Fe G2.5 6AT Style,148,True,CKD,4X2,False
2025,4X2,WULING,Santa Fe G2.5 6AT Prime,2500.0,G,CKD,INA,10,9,1,4,4,2,1,0,0,0,7,2,40,Indonesia,G,WULING,Santa Fe G2.5 6AT Prime,52,True,CKD,4X2,False
2025,4X2,WULING,Santa Fe G2.5 6AT Signature,2500.0,G,CKD,INA,55,21,22,33,32,9,6,4,1,5,14,7,209,Indonesia,G,WULING,Santa Fe G2.5 6AT Signature,17,True,CKD,4X2,False
2025,4X2,WULING,Santa Fe G2.5 8AT Prime,2500.0,G,CKD,INA,17,16,2,15,25,4,2,13,12,15,6,3,130,Indonesia,G,WULING,Santa Fe G2.5 8AT Prime,76,True,CKD,4X2,False
2025,4X2,WULING,Santa Fe G2.5 8AT Calligraphy,1600.0,HYBRID,CKD,INA,96,267,362,198,87,20,7,1,19,3,35,37,1132,Indonesia,HYBRID,WULING,Santa Fe G2.5 8AT Calligraphy,1,True,CKD,4X2,False
2025,4X2,WULING,Santa Fe HEV 1.6T 6AT Prim e,1600.0,HYBRID,CKD,INA,5,2,5,3,2,2,1,18,29,21,5,0,93,Indonesia,HYBRID,WULING,Santa Fe HEV 1.6T 6AT Prim e,0,True,CKD,4X2,False
2025,4X2,WULING,Santa Fe HEV 1.6T 6AT Calligraphy,2200.0,D,CKD,INA,51,89,95,35,25,14,16,0,0,0,34,27,386,Indonesia,D,WULING,Santa Fe HEV 1.6T 6AT Calligraphy,34,True,CKD,4X2,False
2025,4X2,WULING,Palisade 2.2 CRDi,2200.0,D,CBU,South Korea,0,0,0,0,0,318,105,15,12,6,58,61,575,South Korea,D,WULING,Palisade 2.2 CRDi,50,True,CBU,4X2,False
2025,4X2,WULING,Palisade 2.2 CRDi Signature,2500.0,HYBRID,CBU,South Korea,0,0,0,0,0,24,11,118,116,74,7,4,354,South Korea,HYBRID,WULING,Palisade 2.2 CRDi Signature,50,True,CBU,4X2,False
2025,4X2,WULING,All New Palisade Hybrid Calligraphy,2500.0,HYBRID,CBU,South Korea,0,3,7,2,1,0,0,12,0,3,0,1,29,South Korea,HYBRID,WULING,All New Palisade Hybrid Calligraphy,239,True,CBU,4X2,False
2025,4X2,WULING,All New Palisade Hybrid Signature,2200.0,D,CBU,South Korea,1,2,5,2,1,2,1,2,0,2,2,0,20,South Korea,D,WULING,All New Palisade Hybrid Signature,113,True,CBU,4X2,False
2025,4X2,WULING,Staria Signature 7,2200.0,D,CBU,South Korea,0,0,0,0,0,0,90,4,1,0,0,0,95,South Korea,D,WULING,Staria Signature 7,1177,True,CBU,4X2,False
2025,4X2,WULING,Staria Signature 9,2499.0,D,CBU,South Korea,0,0,4,10,0,1,0,0,0,0,3,0,18,South Korea,D,WULING,Staria Signature 9,25,True,CBU,4X2,False
2025,4X2,WULING,MU-X RBD1,2151.0,D,CBU,Thailand,0,9,1,2,0,0,0,0,0,2,0,0,14,Thailand,D,WULING,MU-X RBD1,419,True,CBU,4X2,False
2025,4X2,WULING,Carnival,1598.0,HYBRID,CBU,Korea,0,3,4,6,7,8,15,0,0,0,0,0,43,South Korea,HYBRID,WULING,Carnival,850,True,CBU,4X2,False
2025,4X2,WULING,Carnival HEV,1998.0,G,CBU,Korea,0,0,1,0,0,0,0,2,1,0,0,0,4,South Korea,G,WULING,Carnival HEV,61,True,CBU,4X2,False
2025,4X2,WULING,NX 350h,2487.0,PHEV,CBU,Japan,0,1,0,0,0,0,0,0,0,0,0,0,1,Japan,PHEV,WULING,NX 350h,18,True,CBU,4X2,False
2025,4X2,WULING,NX 450h+,1987.0,HYBRID,CBU,Japan,3,19,30,40,30,37,7,0,0,0,5,5,176,Japan,HYBRID,WULING,NX 450h+,21,True,CBU,4X2,False
2025,4X2,WULING,UX 300h,,HYBRID,CBU,Japan,0,0,0,4,0,2,1,33,9,2,1,0,52,Japan,HYBRID,WULING,UX 300h,90,True,CBU,4X2,False
2025,4X2,WULING,RX 350h Luxury HEV,2487.0,HYBRID,CBU,Japan,1,0,0,0,0,1,0,2,2,0,0,0,6,Japan,HYBRID,WULING,RX 350h Luxury HEV,20,True,CBU,4X2,False
2025,4X2,WULING,RX 350h,1998.0,G,CBU,Japan,0,2,81,60,85,61,42,1,0,0,0,0,332,Japan,G,WULING,RX 350h,12,True,CBU,4X2,False
2025,4X2,WULING,CX-3 Pro,1998.0,G,CBU,Japan,0,0,0,0,0,0,0,28,4,0,0,0,32,Japan,G,WULING,CX-3 Pro,46,True,CBU,4X2,False
2025,4X2,WULING,CX-3 Sport,1998.0,G,CBU,Japan,4,19,22,14,21,24,32,0,0,0,18,27,181,Japan,G,WULING,CX-3 Sport,1,True,CBU,4X2,False
2025,4X2,WULING,CX-3 Pro AutoExe,2488.0,G,CBU,Thailand,0,0,0,0,0,0,1,26,24,11,20,33,115,Thailand,G,WULING,CX-3 Pro AutoExe,1,True,CBU,4X2,False
2025,4X2,WULING,CX-5 Elite,2488.0,G,CBU,Japan,19,13,21,13,28,30,21,1,4,34,11,10,205,Japan,G,WULING,CX-5 Elite,220,True,CBU,4X2,False
2025,4X2,WULING,CX-60 2.5 Sport,1998.0,G,CBU,Japan,6,7,11,1,10,3,12,11,14,11,4,13,103,Japan,G,WULING,CX-60 2.5 Sport,12,True,CBU,4X2,False
2025,4X2,WULING,CX-3 GT,2488.0,G,CBU,Japan,2,0,0,0,1,0,0,10,6,11,0,0,30,Japan,G,WULING,CX-3 GT,3,True,CBU,4X2,False
2025,4X2,WULING,New CX-8 Elite,2488.0,G,CBU,Malays ia,98,60,72,53,74,56,55,0,0,0,48,73,589,Malaysia,G,WULING,New CX-8 Elite,363,True,CBU,4X2,False
2025,4X2,WULING,New CX-9,1998.0,G,CBU,Japan,1,1,0,0,0,3,5,69,87,37,9,3,215,Japan,G,WULING,New CX-9,0,True,CBU,4X2,False
2025,4X4,ISUZU,Jimny 5 Doors 2Tone At,1462.0,G,CBU,Japan,30,14,35,0,0,4,4,3,11,6,5,0,112,Japan,G,ISUZU,Jimny 5 Doors 2Tone At,0,True,CBU,4X4,False
2025,4X4,JAECOO,Jimny 5 Doors 2Tone Mt,1462.0,G,CBU,Japan,0,0,0,36,2,0,0,0,7,0,0,0,45,Japan,G,JAECOO,Jimny 5 Doors 2Tone Mt,304,True,CBU,4X4,False
2025,4X4,JAECOO,C40 Electric Vehicles,1462.0,BEV,CBU,India,105,0,104,1,11,0,0,0,32,3,0,2,258,India,BEV,JAECOO,C40 Electric Vehicles,0,True,CBU,4X4,False
2025,4X4,MAZDA,EC40 Electric Vehicles,1462.0,BEV,CBU,India,105,0,323,94,0,1,1,0,0,0,0,0,524,India,BEV,MAZDA,EC40 Electric Vehicles,220,True,CBU,4X4,False
2025,PICKUP_TRUCK,HINO,Mixer Truck (DB130MT),4214.0,D,CBU,China,442,394,48,67,353,234,293,218,313,154,125,293,2934,China,D,HINO,Mixer Truck (DB130MT),264,True,CBU,PICKUP TRUCK,False
2025,PICKUP_TRUCK,HINO,Chassis (DD130CG),4214.0,D,CBU,China,138,87,0,26,67,51,72,96,72,502,48,366,1525,China,D,HINO,Chassis (DD130CG),480,True,CBU,PICKUP TRUCK,False
2025,PICKUP_TRUCK,HINO,New 130 MD,4214.0,D,CBU,China,417,385,0,122,0,122,72,95,96,99,144,266,1818,China,D,HINO,New 130 MD,2832,True,CBU,PICKUP TRUCK,False
2025,PICKUP_TRUCK,HINO,115LD STD,4214.0,D,CBU,China,47,73,0,29,0,2,7,11,4,565,6,421,1165,China,D,HINO,115LD STD,744,True,CBU,PICKUP TRUCK,False
2025,PICKUP_TRUCK,HINO,136MD STD,4009.0,D,CKD,INA,0,0,2535,51,0,5,10,0,10,79,0,97,2787,Indonesia,D,HINO,136MD STD,983,True,CKD,PICKUP TRUCK,False
2025,PICKUP_TRUCK,HINO,NPS 81,4009.0,D,CKD,INA,3195,3141,10,48,13,0,0,0,1,0,0,48,6456,Indonesia,D,HINO,NPS 81,150,True,CKD,PICKUP TRUCK,False
2025,PICKUP_TRUCK,HINO,FE 84 G N,4570.0,D,CKD,INA,86,29,0,23,12,12,86,112,0,14,25,56,455,Indonesia,D,HINO,FE 84 G N,351,True,CKD,PICKUP TRUCK,False
